Lasso,ElasticNet,Decision Tree,RandomForest,GradientBoostingRegressor,XGBoost
{'alpha': 0.001},"{'l1_ratio': 0.5, 'alpha': 0.001}","{'min_samples_split': 50, 'min_samples_leaf': 1, 'max_depth': 8}","{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 100, 'min_samples_leaf': 1, 'max_depth': 8, 'learning_rate': 0.2}","{'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1}"
0.08545776436449352,0.08547079707996652,0.10323482927065589,0.15136235301049034,0.23179387919773903,0.1759852503989216
0.0772930889151,0.07759025520469842,0.0566949236837182,0.13307902896232393,0.23046449305830718,0.14950346746940812
223.45500197894043,223.4714017195598,203.88133946083,157.07868492586837,113.4413304617405,155.70983024302862
192.85130506441348,192.78919551902942,197.15644573159864,181.19170740332868,160.83755851857424,177.75890077427988
5.832350492477417,17.38613200187683,5.87181282043457,391.86428475379944,1142.1987099647522,332.1940104961395
