Lasso,ElasticNet,Decision Tree,RandomForest,GradientBoostingRegressor,XGBoost
{'alpha': 0.003},"{'l1_ratio': 0.3, 'alpha': 0.001}","{'min_samples_split': 80, 'min_samples_leaf': 1, 'max_depth': 8}","{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 100, 'min_samples_leaf': 1, 'max_depth': 8, 'learning_rate': 0.2}","{'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1}"
0.07890520834441872,0.07896282509295545,0.10544303729464304,0.14174728906408166,0.21294998856127628,0.16383903421955884
0.07669286268118203,0.07677538736033973,0.0648110422883218,0.13403912534881102,0.23541440347954212,0.13364254188482194
214.77641131894393,214.78609648697133,197.5545800171262,150.26639094346035,106.20960668560878,151.15044834052802
179.10589969508283,179.08989130923788,181.4107710054665,167.9816989236448,148.31661710789115,168.05862937858336
8.007933616638184,23.411320686340332,10.476662397384644,667.8272087574005,1923.382600069046,707.511471748352
