Lasso,ElasticNet,Decision Tree,RandomForest,GradientBoostingRegressor,XGBoost
{'alpha': 0.001},"{'l1_ratio': 1.0, 'alpha': 0.001}","{'min_samples_split': 80, 'min_samples_leaf': 10, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_depth': 15, 'learning_rate': 0.1}","{'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.1, 'gamma': 0.2}"
0.2497007948242019,0.2497007948242019,0.3200471214491472,0.3972381445516976,0.47575850630281796,0.4801527909747881
0.27740145287269014,0.27740145287269014,0.3805945227024099,0.4675425134864173,0.5329677730201362,0.4847920924523532
218.36076124703774,218.36076124703774,165.64398959208452,126.33004331588992,35.84610744153382,9.192877730646572
195.36557348567248,195.36557348567248,167.46574813011674,143.95802845579001,126.26930848801791,139.29434085156802
16.435266733169556,47.963188886642456,21.481186151504517,1384.2096900939941,3785.7450065612793,1130.4413764476776
